cohort_month,period_number,retained_users,cohort_size,retention_rate
2004-06-01,171,11,12,0.9166666666666666
2004-06-01,172,11,12,0.9166666666666666
2004-06-01,173,11,12,0.9166666666666666
2004-06-01,174,11,12,0.9166666666666666
2004-06-01,175,11,12,0.9166666666666666
2004-06-01,176,11,12,0.9166666666666666
2004-06-01,177,11,12,0.9166666666666666
2004-06-01,178,11,12,0.9166666666666666
2004-06-01,179,11,12,0.9166666666666666
2004-06-01,180,11,12,0.9166666666666666
2004-06-01,181,11,12,0.9166666666666666
2004-06-01,182,11,12,0.9166666666666666
2004-06-01,183,11,12,0.9166666666666666
2004-06-01,184,11,12,0.9166666666666666
2004-07-01,66,6,8,0.75
2004-07-01,67,6,8,0.75
2004-07-01,68,6,8,0.75
2004-07-01,69,6,8,0.75
2004-07-01,70,6,8,0.75
2004-07-01,71,6,8,0.75
2004-07-01,72,6,8,0.75
2004-07-01,73,6,8,0.75
2004-07-01,74,6,8,0.75
2004-07-01,75,6,8,0.75
2004-07-01,76,6,8,0.75
2004-07-01,77,6,8,0.75
2004-07-01,78,6,8,0.75
2004-07-01,79,6,8,0.75
2004-07-01,80,6,8,0.75
2004-07-01,81,6,8,0.75
2004-07-01,82,6,8,0.75
2004-07-01,83,6,8,0.75
2004-07-01,84,6,8,0.75
2004-07-01,85,6,8,0.75
2004-07-01,86,6,8,0.75
2004-07-01,87,6,8,0.75
2004-07-01,88,6,8,0.75
2004-07-01,89,6,8,0.75
2004-07-01,90,6,8,0.75
2004-07-01,91,6,8,0.75
2004-07-01,92,6,8,0.75
2004-07-01,93,6,8,0.75
2004-07-01,94,6,8,0.75
2004-07-01,95,6,8,0.75
2004-07-01,96,6,8,0.75
2004-07-01,97,6,8,0.75
2004-07-01,98,6,8,0.75
2004-07-01,99,6,8,0.75
2004-07-01,100,6,8,0.75
2004-07-01,101,6,8,0.75
2004-07-01,102,6,8,0.75
2004-07-01,103,6,8,0.75
2004-07-01,104,6,8,0.75
2004-07-01,105,6,8,0.75
2004-07-01,106,6,8,0.75
2004-07-01,107,6,8,0.75
2004-07-01,108,6,8,0.75
2004-07-01,109,6,8,0.75
2004-07-01,110,6,8,0.75
2004-07-01,111,6,8,0.75
2004-07-01,112,6,8,0.75
2004-07-01,113,6,8,0.75
2004-07-01,114,6,8,0.75
2004-07-01,115,6,8,0.75
2004-07-01,116,6,8,0.75
2004-07-01,117,6,8,0.75
2004-07-01,118,6,8,0.75
2004-07-01,119,6,8,0.75
2004-07-01,120,6,8,0.75
2004-07-01,121,6,8,0.75
2004-07-01,122,6,8,0.75
2004-07-01,123,6,8,0.75
2004-07-01,124,6,8,0.75
2004-07-01,125,6,8,0.75
2004-07-01,126,6,8,0.75
2004-07-01,127,6,8,0.75
2004-07-01,128,6,8,0.75
2004-07-01,129,6,8,0.75
2004-07-01,130,6,8,0.75
2004-07-01,131,6,8,0.75
2004-07-01,132,6,8,0.75
2004-07-01,133,6,8,0.75
2004-07-01,134,6,8,0.75
2004-07-01,135,6,8,0.75
2004-07-01,136,6,8,0.75
2004-07-01,137,6,8,0.75
2004-07-01,138,6,8,0.75
2004-07-01,139,6,8,0.75
2004-07-01,140,6,8,0.75
2004-07-01,141,6,8,0.75
2004-07-01,142,6,8,0.75
2004-07-01,143,6,8,0.75
2004-07-01,144,6,8,0.75
2004-07-01,145,6,8,0.75
2004-07-01,146,6,8,0.75
2004-07-01,147,6,8,0.75
2004-07-01,148,6,8,0.75
2004-07-01,149,6,8,0.75
2004-07-01,150,6,8,0.75
2004-07-01,151,6,8,0.75
2004-07-01,152,6,8,0.75
2004-07-01,153,6,8,0.75
2004-07-01,154,6,8,0.75
2004-07-01,155,6,8,0.75
2004-07-01,156,6,8,0.75
2004-07-01,157,6,8,0.75
2004-07-01,158,6,8,0.75
2004-07-01,159,6,8,0.75
2004-07-01,160,6,8,0.75
2004-07-01,161,6,8,0.75
2004-07-01,162,6,8,0.75
2004-07-01,163,6,8,0.75
2004-07-01,164,6,8,0.75
2004-07-01,165,6,8,0.75
2004-07-01,166,6,8,0.75
2004-07-01,167,6,8,0.75
2004-07-01,168,6,8,0.75
2004-07-01,169,6,8,0.75
2004-07-01,170,6,8,0.75
2004-07-01,171,6,8,0.75
2004-07-01,172,6,8,0.75
2004-07-01,173,6,8,0.75
2004-07-01,174,6,8,0.75
2004-07-01,175,6,8,0.75
2004-07-01,176,6,8,0.75
2004-07-01,177,6,8,0.75
2004-07-01,178,6,8,0.75
2004-07-01,179,6,8,0.75
2004-07-01,180,6,8,0.75
2004-07-01,181,6,8,0.75
2004-07-01,182,6,8,0.75
2004-07-01,183,6,8,0.75
2004-08-01,65,9,13,0.6923076923076923
2004-08-01,66,9,13,0.6923076923076923
2004-08-01,67,9,13,0.6923076923076923
2004-08-01,68,9,13,0.6923076923076923
2004-08-01,69,9,13,0.6923076923076923
2004-08-01,70,9,13,0.6923076923076923
2004-08-01,71,9,13,0.6923076923076923
2004-08-01,72,9,13,0.6923076923076923
2004-08-01,73,9,13,0.6923076923076923
2004-08-01,74,9,13,0.6923076923076923
2004-08-01,75,9,13,0.6923076923076923
2004-08-01,76,9,13,0.6923076923076923
2004-08-01,77,9,13,0.6923076923076923
2004-08-01,78,9,13,0.6923076923076923
2004-08-01,79,9,13,0.6923076923076923
2004-08-01,80,9,13,0.6923076923076923
2004-08-01,81,9,13,0.6923076923076923
2004-08-01,82,9,13,0.6923076923076923
2004-08-01,83,9,13,0.6923076923076923
2004-08-01,84,9,13,0.6923076923076923
2004-08-01,85,9,13,0.6923076923076923
2004-08-01,86,9,13,0.6923076923076923
2004-08-01,87,9,13,0.6923076923076923
2004-08-01,88,9,13,0.6923076923076923
2004-08-01,89,9,13,0.6923076923076923
2004-08-01,90,9,13,0.6923076923076923
2004-08-01,91,9,13,0.6923076923076923
2004-08-01,92,9,13,0.6923076923076923
2004-08-01,93,9,13,0.6923076923076923
2004-08-01,94,9,13,0.6923076923076923
2004-08-01,95,9,13,0.6923076923076923
2004-08-01,96,9,13,0.6923076923076923
2004-08-01,97,9,13,0.6923076923076923
2004-08-01,98,9,13,0.6923076923076923
2004-08-01,99,9,13,0.6923076923076923
2004-08-01,100,9,13,0.6923076923076923
2004-08-01,101,9,13,0.6923076923076923
2004-08-01,102,9,13,0.6923076923076923
2004-08-01,103,9,13,0.6923076923076923
2004-08-01,104,9,13,0.6923076923076923
2004-08-01,105,9,13,0.6923076923076923
2004-08-01,106,9,13,0.6923076923076923
2004-08-01,107,9,13,0.6923076923076923
2004-08-01,108,9,13,0.6923076923076923
2004-08-01,109,9,13,0.6923076923076923
2004-08-01,110,9,13,0.6923076923076923
2004-08-01,111,9,13,0.6923076923076923
2004-08-01,112,9,13,0.6923076923076923
2004-08-01,113,9,13,0.6923076923076923
2004-08-01,114,9,13,0.6923076923076923
2004-08-01,115,9,13,0.6923076923076923
2004-08-01,116,9,13,0.6923076923076923
2004-08-01,117,9,13,0.6923076923076923
2004-08-01,118,9,13,0.6923076923076923
2004-08-01,119,9,13,0.6923076923076923
2004-08-01,120,9,13,0.6923076923076923
2004-08-01,121,9,13,0.6923076923076923
2004-08-01,122,9,13,0.6923076923076923
2004-08-01,123,9,13,0.6923076923076923
2004-08-01,124,9,13,0.6923076923076923
2004-08-01,125,9,13,0.6923076923076923
2004-08-01,126,9,13,0.6923076923076923
2004-08-01,127,9,13,0.6923076923076923
2004-08-01,128,9,13,0.6923076923076923
2004-08-01,129,9,13,0.6923076923076923
2004-08-01,130,9,13,0.6923076923076923
2004-08-01,131,9,13,0.6923076923076923
2004-08-01,132,9,13,0.6923076923076923
2004-08-01,133,9,13,0.6923076923076923
2004-08-01,134,9,13,0.6923076923076923
2004-08-01,135,9,13,0.6923076923076923
2004-08-01,136,9,13,0.6923076923076923
2004-08-01,137,9,13,0.6923076923076923
2004-08-01,138,9,13,0.6923076923076923
2004-08-01,139,9,13,0.6923076923076923
2004-08-01,140,9,13,0.6923076923076923
2004-08-01,141,9,13,0.6923076923076923
2004-08-01,142,9,13,0.6923076923076923
2004-08-01,143,9,13,0.6923076923076923
2004-08-01,144,9,13,0.6923076923076923
2004-08-01,145,9,13,0.6923076923076923
2004-08-01,146,9,13,0.6923076923076923
2004-08-01,147,9,13,0.6923076923076923
2004-08-01,148,9,13,0.6923076923076923
2004-08-01,149,9,13,0.6923076923076923
2004-08-01,150,9,13,0.6923076923076923
2004-08-01,151,9,13,0.6923076923076923
2004-08-01,152,9,13,0.6923076923076923
2004-08-01,153,9,13,0.6923076923076923
2004-08-01,154,9,13,0.6923076923076923
2004-08-01,155,9,13,0.6923076923076923
2004-08-01,156,9,13,0.6923076923076923
2004-08-01,157,9,13,0.6923076923076923
2004-08-01,158,9,13,0.6923076923076923
2004-08-01,159,9,13,0.6923076923076923
2004-08-01,160,9,13,0.6923076923076923
2004-08-01,161,9,13,0.6923076923076923
2004-08-01,162,9,13,0.6923076923076923
2004-08-01,163,9,13,0.6923076923076923
2004-08-01,164,9,13,0.6923076923076923
2004-08-01,165,9,13,0.6923076923076923
2004-08-01,166,9,13,0.6923076923076923
2004-08-01,167,9,13,0.6923076923076923
2004-08-01,168,9,13,0.6923076923076923
2004-08-01,169,9,13,0.6923076923076923
2004-08-01,170,9,13,0.6923076923076923
2004-08-01,171,9,13,0.6923076923076923
2004-08-01,172,9,13,0.6923076923076923
2004-08-01,173,9,13,0.6923076923076923
2004-08-01,174,9,13,0.6923076923076923
2004-08-01,175,9,13,0.6923076923076923
2004-08-01,176,9,13,0.6923076923076923
2004-08-01,177,9,13,0.6923076923076923
2004-08-01,178,9,13,0.6923076923076923
2004-08-01,179,9,13,0.6923076923076923
2004-08-01,180,9,13,0.6923076923076923
2004-08-01,181,9,13,0.6923076923076923
2004-08-01,182,9,13,0.6923076923076923
2004-09-01,64,13,16,0.8125
2004-09-01,65,13,16,0.8125
2004-09-01,66,13,16,0.8125
2004-09-01,67,13,16,0.8125
2004-09-01,68,13,16,0.8125
2004-09-01,69,13,16,0.8125
2004-09-01,70,13,16,0.8125
2004-09-01,71,13,16,0.8125
2004-09-01,72,13,16,0.8125
2004-09-01,73,13,16,0.8125
2004-09-01,74,13,16,0.8125
2004-09-01,75,13,16,0.8125
2004-09-01,76,13,16,0.8125
2004-09-01,77,13,16,0.8125
2004-09-01,78,13,16,0.8125
2004-09-01,79,13,16,0.8125
2004-09-01,80,13,16,0.8125
2004-09-01,81,13,16,0.8125
2004-09-01,82,13,16,0.8125
2004-09-01,83,13,16,0.8125
2004-09-01,84,13,16,0.8125
2004-09-01,85,13,16,0.8125
2004-09-01,86,13,16,0.8125
2004-09-01,87,13,16,0.8125
2004-09-01,88,13,16,0.8125
2004-09-01,89,13,16,0.8125
2004-09-01,90,13,16,0.8125
2004-09-01,91,13,16,0.8125
2004-09-01,92,13,16,0.8125
2004-09-01,93,13,16,0.8125
2004-09-01,94,13,16,0.8125
2004-09-01,95,13,16,0.8125
2004-09-01,96,13,16,0.8125
2004-09-01,97,13,16,0.8125
2004-09-01,98,13,16,0.8125
2004-09-01,99,13,16,0.8125
2004-09-01,100,13,16,0.8125
2004-09-01,101,13,16,0.8125
2004-09-01,102,13,16,0.8125
2004-09-01,103,13,16,0.8125
2004-09-01,104,13,16,0.8125
2004-09-01,105,13,16,0.8125
2004-09-01,106,13,16,0.8125
2004-09-01,107,13,16,0.8125
2004-09-01,108,13,16,0.8125
2004-09-01,109,13,16,0.8125
2004-09-01,110,13,16,0.8125
2004-09-01,111,13,16,0.8125
2004-09-01,112,13,16,0.8125
2004-09-01,113,13,16,0.8125
2004-09-01,114,13,16,0.8125
2004-09-01,115,13,16,0.8125
2004-09-01,116,13,16,0.8125
2004-09-01,117,13,16,0.8125
2004-09-01,118,13,16,0.8125
2004-09-01,119,13,16,0.8125
2004-09-01,120,13,16,0.8125
2004-09-01,121,13,16,0.8125
2004-09-01,122,13,16,0.8125
2004-09-01,123,13,16,0.8125
2004-09-01,124,13,16,0.8125
2004-09-01,125,13,16,0.8125
2004-09-01,126,13,16,0.8125
2004-09-01,127,13,16,0.8125
2004-09-01,128,13,16,0.8125
2004-09-01,129,13,16,0.8125
2004-09-01,130,13,16,0.8125
2004-09-01,131,13,16,0.8125
2004-09-01,132,13,16,0.8125
2004-09-01,133,13,16,0.8125
2004-09-01,134,13,16,0.8125
2004-09-01,135,13,16,0.8125
2004-09-01,136,13,16,0.8125
2004-09-01,137,13,16,0.8125
2004-09-01,138,13,16,0.8125
2004-09-01,139,13,16,0.8125
2004-09-01,140,13,16,0.8125
2004-09-01,141,13,16,0.8125
2004-09-01,142,13,16,0.8125
2004-09-01,143,13,16,0.8125
2004-09-01,144,13,16,0.8125
2004-09-01,145,13,16,0.8125
2004-09-01,146,13,16,0.8125
2004-09-01,147,13,16,0.8125
2004-09-01,148,13,16,0.8125
2004-09-01,149,13,16,0.8125
2004-09-01,150,13,16,0.8125
2004-09-01,151,13,16,0.8125
2004-09-01,152,13,16,0.8125
2004-09-01,153,13,16,0.8125
2004-09-01,154,13,16,0.8125
2004-09-01,155,13,16,0.8125
2004-09-01,156,13,16,0.8125
2004-09-01,157,13,16,0.8125
2004-09-01,158,13,16,0.8125
2004-09-01,159,13,16,0.8125
2004-09-01,160,13,16,0.8125
2004-09-01,161,13,16,0.8125
2004-09-01,162,13,16,0.8125
2004-09-01,163,13,16,0.8125
2004-09-01,164,13,16,0.8125
2004-09-01,165,13,16,0.8125
2004-09-01,166,13,16,0.8125
2004-09-01,167,13,16,0.8125
2004-09-01,168,13,16,0.8125
2004-09-01,169,13,16,0.8125
2004-09-01,170,13,16,0.8125
2004-09-01,171,13,16,0.8125
2004-09-01,172,13,16,0.8125
2004-09-01,173,13,16,0.8125
2004-09-01,174,13,16,0.8125
2004-09-01,175,13,16,0.8125
2004-09-01,176,13,16,0.8125
2004-09-01,177,13,16,0.8125
2004-09-01,178,13,16,0.8125
2004-09-01,179,13,16,0.8125
2004-09-01,180,13,16,0.8125
2004-09-01,181,13,16,0.8125
2004-10-01,63,7,8,0.875
2004-10-01,64,7,8,0.875
2004-10-01,65,7,8,0.875
2004-10-01,66,7,8,0.875
2004-10-01,67,7,8,0.875
2004-10-01,68,7,8,0.875
2004-10-01,69,7,8,0.875
2004-10-01,70,7,8,0.875
2004-10-01,71,7,8,0.875
2004-10-01,72,7,8,0.875
2004-10-01,73,7,8,0.875
2004-10-01,74,7,8,0.875
2004-10-01,75,7,8,0.875
2004-10-01,76,7,8,0.875
2004-10-01,77,7,8,0.875
2004-10-01,78,7,8,0.875
2004-10-01,79,7,8,0.875
2004-10-01,80,7,8,0.875
2004-10-01,81,7,8,0.875
2004-10-01,82,7,8,0.875
2004-10-01,83,7,8,0.875
2004-10-01,84,7,8,0.875
2004-10-01,85,7,8,0.875
2004-10-01,86,7,8,0.875
2004-10-01,87,7,8,0.875
2004-10-01,88,7,8,0.875
2004-10-01,89,7,8,0.875
2004-10-01,90,7,8,0.875
2004-10-01,91,7,8,0.875
2004-10-01,92,7,8,0.875
2004-10-01,93,7,8,0.875
2004-10-01,94,7,8,0.875
2004-10-01,95,7,8,0.875
2004-10-01,96,7,8,0.875
2004-10-01,97,7,8,0.875
2004-10-01,98,7,8,0.875
2004-10-01,99,7,8,0.875
2004-10-01,100,7,8,0.875
2004-10-01,101,7,8,0.875
2004-10-01,102,7,8,0.875
2004-10-01,103,7,8,0.875
2004-10-01,104,7,8,0.875
2004-10-01,105,7,8,0.875
2004-10-01,106,7,8,0.875
2004-10-01,107,7,8,0.875
2004-10-01,108,7,8,0.875
2004-10-01,109,7,8,0.875
2004-10-01,110,7,8,0.875
2004-10-01,111,7,8,0.875
2004-10-01,112,7,8,0.875
2004-10-01,113,7,8,0.875
2004-10-01,114,7,8,0.875
2004-10-01,115,7,8,0.875
2004-10-01,116,7,8,0.875
2004-10-01,117,7,8,0.875
2004-10-01,118,7,8,0.875
2004-10-01,119,7,8,0.875
2004-10-01,120,7,8,0.875
2004-10-01,121,7,8,0.875
2004-10-01,122,7,8,0.875
2004-10-01,123,7,8,0.875
2004-10-01,124,7,8,0.875
2004-10-01,125,7,8,0.875
2004-10-01,126,7,8,0.875
2004-10-01,127,7,8,0.875
2004-10-01,128,7,8,0.875
2004-10-01,129,7,8,0.875
2004-10-01,130,7,8,0.875
2004-10-01,131,7,8,0.875
2004-10-01,132,7,8,0.875
2004-10-01,133,7,8,0.875
2004-10-01,134,7,8,0.875
2004-10-01,135,7,8,0.875
2004-10-01,136,7,8,0.875
2004-10-01,137,7,8,0.875
2004-10-01,138,7,8,0.875
2004-10-01,139,7,8,0.875
2004-10-01,140,7,8,0.875
2004-10-01,141,7,8,0.875
2004-10-01,142,7,8,0.875
2004-10-01,143,7,8,0.875
2004-10-01,144,7,8,0.875
2004-10-01,145,7,8,0.875
2004-10-01,146,7,8,0.875
2004-10-01,147,7,8,0.875
2004-10-01,148,7,8,0.875
2004-10-01,149,7,8,0.875
2004-10-01,150,7,8,0.875
2004-10-01,151,7,8,0.875
2004-10-01,152,7,8,0.875
2004-10-01,153,7,8,0.875
2004-10-01,154,7,8,0.875
2004-10-01,155,7,8,0.875
2004-10-01,156,7,8,0.875
2004-10-01,157,7,8,0.875
2004-10-01,158,7,8,0.875
2004-10-01,159,7,8,0.875
2004-10-01,160,7,8,0.875
2004-10-01,161,7,8,0.875
2004-10-01,162,7,8,0.875
2004-10-01,163,7,8,0.875
2004-10-01,164,7,8,0.875
2004-10-01,165,7,8,0.875
2004-10-01,166,7,8,0.875
2004-10-01,167,7,8,0.875
2004-10-01,168,7,8,0.875
2004-10-01,169,7,8,0.875
2004-10-01,170,7,8,0.875
2004-10-01,171,7,8,0.875
2004-10-01,172,7,8,0.875
2004-10-01,173,7,8,0.875
2004-10-01,174,7,8,0.875
2004-10-01,175,7,8,0.875
2004-10-01,176,7,8,0.875
2004-10-01,177,7,8,0.875
2004-10-01,178,7,8,0.875
2004-10-01,179,7,8,0.875
2004-10-01,180,7,8,0.875
2004-11-01,62,9,11,0.8181818181818182
2004-11-01,63,9,11,0.8181818181818182
2004-11-01,64,9,11,0.8181818181818182
2004-11-01,65,9,11,0.8181818181818182
2004-11-01,66,9,11,0.8181818181818182
2004-11-01,67,9,11,0.8181818181818182
2004-11-01,68,9,11,0.8181818181818182
2004-11-01,69,9,11,0.8181818181818182
2004-11-01,70,9,11,0.8181818181818182
2004-11-01,71,9,11,0.8181818181818182
2004-11-01,72,9,11,0.8181818181818182
2004-11-01,73,9,11,0.8181818181818182
2004-11-01,74,9,11,0.8181818181818182
2004-11-01,75,9,11,0.8181818181818182
2004-11-01,76,9,11,0.8181818181818182
2004-11-01,77,9,11,0.8181818181818182
2004-11-01,78,9,11,0.8181818181818182
2004-11-01,79,9,11,0.8181818181818182
2004-11-01,80,9,11,0.8181818181818182
2004-11-01,81,9,11,0.8181818181818182
2004-11-01,82,9,11,0.8181818181818182
2004-11-01,83,9,11,0.8181818181818182
2004-11-01,84,9,11,0.8181818181818182
2004-11-01,85,9,11,0.8181818181818182
2004-11-01,86,9,11,0.8181818181818182
2004-11-01,87,9,11,0.8181818181818182
2004-11-01,88,9,11,0.8181818181818182
2004-11-01,89,9,11,0.8181818181818182
2004-11-01,90,9,11,0.8181818181818182
2004-11-01,91,9,11,0.8181818181818182
2004-11-01,92,9,11,0.8181818181818182
2004-11-01,93,9,11,0.8181818181818182
2004-11-01,94,9,11,0.8181818181818182
2004-11-01,95,9,11,0.8181818181818182
2004-11-01,96,9,11,0.8181818181818182
2004-11-01,97,9,11,0.8181818181818182
2004-11-01,98,9,11,0.8181818181818182
2004-11-01,99,9,11,0.8181818181818182
2004-11-01,100,9,11,0.8181818181818182
2004-11-01,101,9,11,0.8181818181818182
2004-11-01,102,9,11,0.8181818181818182
2004-11-01,103,9,11,0.8181818181818182
2004-11-01,104,9,11,0.8181818181818182
2004-11-01,105,9,11,0.8181818181818182
2004-11-01,106,9,11,0.8181818181818182
2004-11-01,107,9,11,0.8181818181818182
2004-11-01,108,9,11,0.8181818181818182
2004-11-01,109,9,11,0.8181818181818182
2004-11-01,110,9,11,0.8181818181818182
2004-11-01,111,9,11,0.8181818181818182
2004-11-01,112,9,11,0.8181818181818182
2004-11-01,113,9,11,0.8181818181818182
2004-11-01,114,9,11,0.8181818181818182
2004-11-01,115,9,11,0.8181818181818182
2004-11-01,116,9,11,0.8181818181818182
2004-11-01,117,9,11,0.8181818181818182
2004-11-01,118,9,11,0.8181818181818182
2004-11-01,119,9,11,0.8181818181818182
2004-11-01,120,9,11,0.8181818181818182
2004-11-01,121,9,11,0.8181818181818182
2004-11-01,122,9,11,0.8181818181818182
2004-11-01,123,9,11,0.8181818181818182
2004-11-01,124,9,11,0.8181818181818182
2004-11-01,125,9,11,0.8181818181818182
2004-11-01,126,9,11,0.8181818181818182
2004-11-01,127,9,11,0.8181818181818182
2004-11-01,128,9,11,0.8181818181818182
2004-11-01,129,9,11,0.8181818181818182
2004-11-01,130,9,11,0.8181818181818182
2004-11-01,131,9,11,0.8181818181818182
2004-11-01,132,9,11,0.8181818181818182
2004-11-01,133,9,11,0.8181818181818182
2004-11-01,134,9,11,0.8181818181818182
2004-11-01,135,9,11,0.8181818181818182
2004-11-01,136,9,11,0.8181818181818182
2004-11-01,137,9,11,0.8181818181818182
2004-11-01,138,9,11,0.8181818181818182
2004-11-01,139,9,11,0.8181818181818182
2004-11-01,140,9,11,0.8181818181818182
2004-11-01,141,9,11,0.8181818181818182
2004-11-01,142,9,11,0.8181818181818182
2004-11-01,143,9,11,0.8181818181818182
2004-11-01,144,9,11,0.8181818181818182
2004-11-01,145,9,11,0.8181818181818182
2004-11-01,146,9,11,0.8181818181818182
2004-11-01,147,9,11,0.8181818181818182
2004-11-01,148,9,11,0.8181818181818182
2004-11-01,149,9,11,0.8181818181818182
2004-11-01,150,9,11,0.8181818181818182
2004-11-01,151,9,11,0.8181818181818182
2004-11-01,152,9,11,0.8181818181818182
2004-11-01,153,8,11,0.7272727272727273
2004-11-01,154,8,11,0.7272727272727273
2004-11-01,155,8,11,0.7272727272727273
2004-11-01,156,8,11,0.7272727272727273
2004-11-01,157,8,11,0.7272727272727273
2004-11-01,158,8,11,0.7272727272727273
2004-11-01,159,8,11,0.7272727272727273
2004-11-01,160,8,11,0.7272727272727273
2004-11-01,161,8,11,0.7272727272727273
2004-11-01,162,8,11,0.7272727272727273
2004-11-01,163,7,11,0.6363636363636364
2004-11-01,164,7,11,0.6363636363636364
2004-11-01,165,7,11,0.6363636363636364
2004-11-01,166,7,11,0.6363636363636364
2004-11-01,167,7,11,0.6363636363636364
2004-11-01,168,7,11,0.6363636363636364
2004-11-01,169,7,11,0.6363636363636364
2004-11-01,170,7,11,0.6363636363636364
2004-11-01,171,7,11,0.6363636363636364
2004-11-01,172,7,11,0.6363636363636364
2004-11-01,173,7,11,0.6363636363636364
2004-11-01,174,7,11,0.6363636363636364
2004-11-01,175,7,11,0.6363636363636364
2004-11-01,176,7,11,0.6363636363636364
2004-11-01,177,7,11,0.6363636363636364
2004-11-01,178,7,11,0.6363636363636364
2004-11-01,179,7,11,0.6363636363636364
2004-12-01,61,13,14,0.9285714285714286
2004-12-01,62,13,14,0.9285714285714286
2004-12-01,63,13,14,0.9285714285714286
2004-12-01,64,13,14,0.9285714285714286
2004-12-01,65,13,14,0.9285714285714286
2004-12-01,66,13,14,0.9285714285714286
2004-12-01,67,13,14,0.9285714285714286
2004-12-01,68,13,14,0.9285714285714286
2004-12-01,69,13,14,0.9285714285714286
2004-12-01,70,13,14,0.9285714285714286
2004-12-01,71,13,14,0.9285714285714286
2004-12-01,72,13,14,0.9285714285714286
2004-12-01,73,13,14,0.9285714285714286
2004-12-01,74,13,14,0.9285714285714286
2004-12-01,75,13,14,0.9285714285714286
2004-12-01,76,13,14,0.9285714285714286
2004-12-01,77,13,14,0.9285714285714286
2004-12-01,78,13,14,0.9285714285714286
2004-12-01,79,13,14,0.9285714285714286
2004-12-01,80,13,14,0.9285714285714286
2004-12-01,81,13,14,0.9285714285714286
2004-12-01,82,13,14,0.9285714285714286
2004-12-01,83,13,14,0.9285714285714286
2004-12-01,84,13,14,0.9285714285714286
2004-12-01,85,13,14,0.9285714285714286
2004-12-01,86,13,14,0.9285714285714286
2004-12-01,87,13,14,0.9285714285714286
2004-12-01,88,13,14,0.9285714285714286
2004-12-01,89,13,14,0.9285714285714286
2004-12-01,90,13,14,0.9285714285714286
2004-12-01,91,13,14,0.9285714285714286
2004-12-01,92,13,14,0.9285714285714286
2004-12-01,93,13,14,0.9285714285714286
2004-12-01,94,13,14,0.9285714285714286
2004-12-01,95,13,14,0.9285714285714286
2004-12-01,96,13,14,0.9285714285714286
2004-12-01,97,13,14,0.9285714285714286
2004-12-01,98,13,14,0.9285714285714286
2004-12-01,99,13,14,0.9285714285714286
2004-12-01,100,13,14,0.9285714285714286
2004-12-01,101,13,14,0.9285714285714286
2004-12-01,102,13,14,0.9285714285714286
2004-12-01,103,13,14,0.9285714285714286
2004-12-01,104,13,14,0.9285714285714286
2004-12-01,105,13,14,0.9285714285714286
2004-12-01,106,13,14,0.9285714285714286
2004-12-01,107,13,14,0.9285714285714286
2004-12-01,108,13,14,0.9285714285714286
2004-12-01,109,13,14,0.9285714285714286
2004-12-01,110,13,14,0.9285714285714286
2004-12-01,111,13,14,0.9285714285714286
2004-12-01,112,13,14,0.9285714285714286
2004-12-01,113,13,14,0.9285714285714286
2004-12-01,114,13,14,0.9285714285714286
2004-12-01,115,13,14,0.9285714285714286
2004-12-01,116,13,14,0.9285714285714286
2004-12-01,117,13,14,0.9285714285714286
2004-12-01,118,13,14,0.9285714285714286
2004-12-01,119,13,14,0.9285714285714286
2004-12-01,120,13,14,0.9285714285714286
2004-12-01,121,13,14,0.9285714285714286
2004-12-01,122,13,14,0.9285714285714286
2004-12-01,123,13,14,0.9285714285714286
2004-12-01,124,13,14,0.9285714285714286
2004-12-01,125,13,14,0.9285714285714286
2004-12-01,126,13,14,0.9285714285714286
2004-12-01,127,13,14,0.9285714285714286
2004-12-01,128,13,14,0.9285714285714286
2004-12-01,129,13,14,0.9285714285714286
2004-12-01,130,13,14,0.9285714285714286
2004-12-01,131,13,14,0.9285714285714286
2004-12-01,132,13,14,0.9285714285714286
2004-12-01,133,13,14,0.9285714285714286
2004-12-01,134,13,14,0.9285714285714286
2004-12-01,135,13,14,0.9285714285714286
2004-12-01,136,13,14,0.9285714285714286
2004-12-01,137,13,14,0.9285714285714286
2004-12-01,138,13,14,0.9285714285714286
2004-12-01,139,13,14,0.9285714285714286
2004-12-01,140,13,14,0.9285714285714286
2004-12-01,141,13,14,0.9285714285714286
2004-12-01,142,13,14,0.9285714285714286
2004-12-01,143,13,14,0.9285714285714286
2004-12-01,144,13,14,0.9285714285714286
2004-12-01,145,13,14,0.9285714285714286
2004-12-01,146,13,14,0.9285714285714286
2004-12-01,147,13,14,0.9285714285714286
2004-12-01,148,13,14,0.9285714285714286
2004-12-01,149,13,14,0.9285714285714286
2004-12-01,150,13,14,0.9285714285714286
2004-12-01,151,13,14,0.9285714285714286
2004-12-01,152,13,14,0.9285714285714286
2004-12-01,153,13,14,0.9285714285714286
2004-12-01,154,13,14,0.9285714285714286
2004-12-01,155,13,14,0.9285714285714286
2004-12-01,156,13,14,0.9285714285714286
2004-12-01,157,13,14,0.9285714285714286
2004-12-01,158,13,14,0.9285714285714286
2004-12-01,159,13,14,0.9285714285714286
2004-12-01,160,13,14,0.9285714285714286
2004-12-01,161,13,14,0.9285714285714286
2004-12-01,162,13,14,0.9285714285714286
2004-12-01,163,13,14,0.9285714285714286
2004-12-01,164,13,14,0.9285714285714286
2004-12-01,165,13,14,0.9285714285714286
2004-12-01,166,13,14,0.9285714285714286
